Length,Year,Beam,Draft,Is_Mono,Is_Diesel,Engine_Count,Cabins,Is_Inboard,Year_Listed,Is_Fiberglass,Is_cruiser,Is_daysailer,Is_masthead_sloop,Is_Cutter,Is_Ketch,Is_Excellent,Is_Fair,Is_Good,Is_Project_boat
30.0,1985,12.0,5.0,1,1,1,1.0,1,2017,1,1,0,0,0,0,1,0,0,0
36.0,1982,12.0,6.6,1,1,1,2.0,1,2014,1,0,0,1,0,0,0,0,1,0
27.0,1975,8.0,5.5,1,1,1,1.0,1,2021,1,1,0,1,0,0,0,0,0,0
24.0,1981,11.0,5.0,1,0,0,1.0,0,2013,1,0,0,0,0,0,0,1,0,0
19.3,1982,7.2,4.6,1,0,1,0.0,0,2014,1,1,0,1,0,0,0,0,1,0
36.0,1996,10.8,4.9,1,1,1,1.0,1,2017,0,1,0,0,1,0,0,0,1,0
30.4,1979,10.17,4.3,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
28.5,1986,10.6,5.2,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
35.0,1971,10.0,3.9,1,0,1,1.0,1,2018,1,1,0,0,0,0,0,0,1,0
27.0,1984,8.9,4.0,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,0,1
23.67,1996,8.33,5.5,1,0,1,1.0,1,2019,1,1,0,0,0,0,0,1,0,0
32.0,1979,10.0,4.2,1,1,1,1.0,1,2019,1,1,0,1,0,0,1,0,0,0
22.0,1976,8.0,3.5,1,0,1,1.0,0,2012,1,0,1,1,0,0,0,0,1,0
27.0,1979,11.9,4.0,1,0,1,1.0,0,2017,1,1,0,0,0,0,0,1,0,0
22.0,1982,8.0,4.6,1,0,1,1.0,0,2019,1,0,1,0,0,0,1,0,0,0
40.5,1995,13.6,5.0,1,1,1,3.0,1,2014,1,1,0,0,0,0,0,0,1,0
18.0,1984,6.33,2.0,1,0,1,1.0,0,2019,1,1,0,0,0,0,1,0,0,0
27.0,1981,9.25,4.25,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
31.0,1983,11.0,5.6,1,1,1,1.0,1,2015,1,0,0,0,0,0,0,0,1,0
40.5,2015,13.0,6.7,1,0,0,3.0,0,2021,1,1,0,0,0,0,0,0,1,0
29.5,1982,11.0,6.0,1,1,1,3.0,1,2018,1,0,0,0,0,0,1,0,0,0
37.0,1978,12.0,4.9,1,1,1,1.0,1,2014,1,0,0,0,0,1,0,0,1,0
44.0,2004,14.0,5.0,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,1,0
28.0,1976,9.2,4.3,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
25.0,1978,8.5,5.5,1,0,1,1.0,0,2013,1,1,0,1,0,0,0,0,1,0
35.1,1971,10.8,4.7,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,0,1
21.0,1983,8.0,4.0,1,0,1,1.0,0,2011,1,0,1,0,0,0,0,0,1,0
28.0,1975,9.5,4.0,1,0,1,2.0,1,2013,1,1,0,1,0,0,0,1,0,0
35.0,1966,9.0,5.0,1,0,1,1.0,1,2016,1,1,0,0,1,0,1,0,0,0
37.0,1980,11.1,5.0,1,1,1,3.0,1,2016,1,1,0,0,1,0,1,0,0,0
30.0,1988,10.3,5.6,1,1,1,1.0,1,2020,1,1,0,0,0,0,1,0,0,0
28.0,1979,10.3,4.5,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
32.3,1979,10.0,4.5,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
36.4,1962,11.0,4.0,1,1,1,2.0,1,2019,1,0,0,1,0,0,0,0,1,0
30.0,1980,10.1,5.3,1,1,1,1.0,1,2015,1,1,0,0,0,0,0,0,1,0
28.0,1974,9.1,4.3,1,1,1,1.0,1,2017,1,0,1,1,0,0,0,0,1,0
35.0,1985,11.3,5.7,1,1,1,2.0,1,2015,1,1,0,1,0,0,0,0,1,0
33.0,1988,11.33,4.66,1,1,1,2.0,1,2020,1,0,0,1,0,0,0,0,1,0
30.0,1977,10.2,3.9,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
28.0,1985,8.0,4.0,1,1,1,1.0,1,2020,1,1,0,0,0,0,1,0,0,0
35.6,2000,11.0,4.4,1,1,1,3.0,1,2020,1,1,0,1,0,0,1,0,0,0
20.0,1959,6.5,5.5,1,0,0,0.0,0,2022,0,0,0,1,0,0,0,0,1,0
29.0,1975,9.3,4.6,1,1,1,2.0,1,2019,1,0,0,0,0,0,0,0,1,0
25.0,1988,8.5,4.5,1,0,1,1.0,0,2016,1,0,0,1,0,0,0,0,1,0
18.0,2006,8.6,2.4,1,1,1,1.0,1,2021,0,1,0,0,0,0,1,0,0,0
42.0,1993,14.0,6.5,1,1,1,2.0,1,2018,1,1,0,1,0,0,1,0,0,0
30.0,1974,10.0,5.5,1,0,0,1.0,0,2016,1,1,0,1,0,0,0,0,1,0
21.0,1980,8.0,4.0,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
23.33,1987,8.17,2.75,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,1,0,0
47.0,1989,14.5,6.11,1,1,1,4.0,1,2018,1,1,0,1,0,0,0,0,1,0
36.0,2004,13.0,6.8,1,1,1,3.0,1,2019,1,1,0,1,0,0,1,0,0,0
29.0,1976,9.25,4.5,1,1,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
24.0,2002,17.9,4.75,0,0,1,1.0,0,2016,1,0,0,0,0,0,1,0,0,0
30.0,1987,10.9,5.1,1,1,1,2.0,1,2017,1,1,0,0,0,0,1,0,0,0
44.0,1965,12.0,6.0,1,0,1,1.0,1,2018,1,0,1,0,0,0,0,1,0,0
30.0,1983,10.0,5.3,1,1,1,1.0,1,2020,1,0,0,1,0,0,1,0,0,0
18.5,2016,7.33,3.5,1,0,0,0.0,0,2022,1,0,1,0,0,0,1,0,0,0
36.0,2001,11.92,4.43,1,1,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
22.0,1982,7.0,4.0,1,0,1,1.0,0,2016,1,1,0,0,0,0,0,1,0,0
39.0,1978,13.4,5.1,1,1,1,3.0,1,2018,1,1,0,1,0,0,0,0,1,0
42.0,1981,12.0,4.0,1,1,1,2.0,1,2022,1,1,0,0,1,0,1,0,0,0
30.6,1974,9.5,4.5,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
36.0,1985,12.0,6.5,1,1,1,3.0,1,2022,1,0,0,1,0,0,1,0,0,0
27.0,1980,9.0,4.0,1,0,1,2.0,0,2016,1,0,0,1,0,0,0,0,1,0
30.0,1974,10.5,5.17,1,0,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
21.6,1976,7.8,2.0,1,0,1,1.0,0,2012,1,1,0,1,0,0,0,0,1,0
22.0,2011,8.0,5.0,1,0,1,1.0,0,2015,1,0,0,0,0,0,1,0,0,0
27.0,1977,9.3,4.3,1,0,1,2.0,0,2012,1,1,0,1,0,0,1,0,0,0
30.0,1981,10.6,4.9,1,1,1,1.0,1,2021,1,1,0,1,0,0,0,0,1,0
16.6,1990,6.11,2.5,1,0,1,1.0,0,2012,1,1,0,0,0,0,0,0,1,0
26.0,1971,8.8,4.0,1,0,1,2.0,0,2011,1,1,0,1,0,0,0,0,1,0
24.6,1970,8.0,3.8,1,0,1,2.0,0,2012,1,1,0,1,0,0,0,0,1,0
37.0,1978,11.0,4.0,1,1,1,2.0,1,2012,1,1,0,0,0,0,1,0,0,0
30.0,1983,10.0,5.3,1,0,1,1.0,1,2019,1,0,0,0,0,0,1,0,0,0
33.0,1978,9.58,5.0,1,0,1,1.0,1,2015,1,1,0,0,0,0,1,0,0,0
40.0,1987,13.5,6.5,1,1,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
30.0,1980,10.0,5.0,1,0,0,2.0,0,2016,1,1,0,1,0,0,0,0,1,0
27.0,1965,8.0,4.0,1,0,0,2.0,0,2012,1,1,0,1,0,0,0,0,0,1
32.0,1991,11.33,4.25,1,1,1,2.0,1,2017,1,1,0,0,0,0,1,0,0,0
29.0,1968,9.0,5.0,1,0,0,1.0,0,2017,1,1,0,1,0,0,0,0,1,0
38.0,1990,12.5,5.0,1,1,1,3.0,1,2011,1,1,0,1,0,0,0,0,1,0
34.0,1979,10.83,6.0,1,1,1,1.0,1,2020,0,0,0,1,0,0,0,0,1,0
36.0,2008,12.0,5.0,1,1,1,2.0,1,2016,1,1,0,0,0,0,1,0,0,0
25.4,1980,8.0,4.67,1,0,1,2.0,1,2015,1,1,0,1,0,0,0,0,1,0
36.0,1973,11.0,6.0,1,0,0,2.0,0,2018,1,1,0,1,0,0,0,0,0,1
33.0,1980,11.0,3.5,1,1,1,2.0,1,2018,1,1,0,0,0,1,0,0,1,0
25.0,1981,8.8,3.0,1,0,1,1.0,0,2012,1,1,0,1,0,0,0,0,1,0
40.0,1999,12.0,6.5,1,1,1,1.0,1,2011,0,1,0,0,1,0,0,0,1,0
31.8,2008,11.0,6.0,1,0,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
30.0,1988,11.0,4.6,1,1,1,3.0,1,2015,1,1,0,0,0,0,0,0,1,0
44.0,1978,13.8,6.0,1,1,1,1.0,1,2015,1,1,0,0,0,1,1,0,0,0
26.0,1973,8.7,4.0,1,0,0,2.0,0,2021,1,0,0,1,0,0,0,0,1,0
20.0,2004,8.0,6.0,1,0,1,1.0,0,2010,0,0,1,0,0,0,0,0,1,0
34.0,1974,10.0,3.9,1,0,1,1.0,1,2015,1,1,0,0,0,0,0,0,0,1
33.0,1980,11.0,3.6,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,1,0
33.0,1985,11.15,5.58,1,1,1,3.0,1,2019,1,0,0,0,0,0,0,0,1,0
34.0,1984,10.0,4.9,1,1,1,1.0,1,2017,1,1,0,0,1,0,1,0,0,0
28.0,1980,9.5,4.5,1,1,1,1.0,1,2021,1,0,0,1,0,0,0,0,0,1
29.11,1979,11.2,5.6,1,1,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
28.9,1986,9.6,5.5,1,0,1,1.0,0,2014,1,1,0,0,0,0,0,0,1,0
20.0,1978,8.0,3.3,1,0,1,2.0,0,2016,1,1,0,1,0,0,0,0,1,0
29.98,1971,9.0,5.0,1,1,1,1.0,1,2014,1,1,0,1,0,0,1,0,0,0
27.0,1977,9.0,4.0,1,0,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
23.5,1995,8.4,5.6,1,0,1,1.0,0,2012,1,1,0,0,0,0,1,0,0,0
37.0,1977,12.0,4.8,1,1,1,2.0,1,2017,1,1,0,1,0,0,1,0,0,0
33.0,1974,10.0,3.0,1,1,1,1.0,1,2021,1,1,0,0,0,1,0,0,0,0
39.0,2010,12.1,5.0,1,1,1,2.0,1,2019,1,1,0,0,0,0,1,0,0,0
32.25,2000,10.6,4.67,1,1,1,1.0,1,2022,1,1,0,0,0,0,1,0,0,0
28.0,1977,10.0,5.0,1,0,1,1.0,1,2020,1,0,1,1,0,0,0,0,1,0
25.0,1985,8.0,4.0,1,0,1,1.0,0,2019,1,1,0,1,0,0,0,1,0,0
42.0,1978,13.0,5.0,1,1,1,3.0,1,2022,1,1,0,0,0,1,1,0,0,0
34.3,1971,10.0,3.4,1,0,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
30.0,1984,10.1,3.5,1,1,1,1.0,1,2011,1,1,0,1,0,0,1,0,0,0
28.0,1977,10.4,5.0,1,1,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
30.0,1979,11.0,5.3,1,1,1,1.0,1,2013,1,0,0,1,0,0,0,0,1,0
26.0,1973,8.8,4.0,1,0,1,1.0,0,2015,1,1,0,1,0,0,1,0,0,0
35.5,1969,9.5,5.0,1,1,1,1.0,1,2015,1,0,0,1,0,0,1,0,0,0
31.0,1984,10.9,3.11,1,1,1,2.0,1,2022,1,0,1,1,0,0,1,0,0,0
36.67,1982,11.67,6.33,1,1,1,2.0,1,2014,1,0,0,0,0,0,1,0,0,0
40.0,1965,10.8,4.5,1,1,1,2.0,1,2012,1,0,0,1,0,0,0,0,1,0
37.0,1979,11.5,4.5,1,1,1,3.0,1,2014,1,1,0,1,0,0,0,0,1,0
26.0,2012,7.82,5.5,1,0,1,1.0,0,2019,1,0,0,0,0,0,1,0,0,0
35.0,1973,10.0,3.5,1,1,1,3.0,1,2017,1,1,0,1,0,0,0,0,1,0
43.5,2002,13.83,5.0,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
26.0,1974,8.4,4.6,1,1,1,1.0,1,2015,1,1,0,0,0,0,0,1,0,0
33.8,1971,12.0,5.1,1,1,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
27.0,1974,8.0,4.0,1,1,1,1.0,1,2014,1,1,0,1,0,0,0,0,1,0
23.0,1980,6.0,3.0,1,0,0,1.0,0,2015,1,0,1,0,0,0,1,0,0,0
12.0,1964,5.0,4.0,1,0,0,1.0,0,2020,1,1,0,0,0,0,1,0,0,0
30.0,1984,10.0,5.0,1,1,1,1.0,1,2022,1,1,0,1,0,0,1,0,0,0
23.0,1987,8.0,2.3,1,0,1,1.0,1,2014,1,0,1,0,0,0,0,0,1,0
40.0,1996,12.83,5.42,1,1,1,2.0,1,2022,1,0,0,1,0,0,1,0,0,0
30.0,1993,11.0,4.3,1,1,1,1.0,1,2017,1,1,0,0,0,0,1,0,0,0
34.0,1976,10.6,3.0,1,0,1,1.0,1,2015,1,0,0,0,0,0,1,0,0,0
34.0,2000,11.6,4.6,1,1,1,2.0,1,2020,1,1,0,0,0,0,0,0,1,0
31.0,1978,11.0,5.4,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
30.0,2003,6.0,7.0,1,0,0,0.0,0,2011,1,0,1,0,0,0,0,0,1,0
30.0,1974,9.0,3.5,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,1,0,0
24.0,1979,10.0,4.0,1,0,0,1.0,0,2021,1,0,0,1,0,0,0,0,1,0
26.0,2002,8.0,5.0,1,0,1,1.0,0,2020,1,0,0,0,0,0,0,0,1,0
47.0,1972,13.3,7.0,1,1,1,0.0,1,2017,1,0,0,0,0,0,0,0,0,1
31.0,2007,10.0,4.5,1,1,1,1.0,1,2015,1,1,0,0,0,0,0,0,1,0
30.0,1985,10.0,5.0,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
26.0,1984,10.5,3.75,1,1,1,0.0,1,2014,1,1,0,1,0,0,0,0,1,0
38.6,1988,12.3,6.6,1,1,1,3.0,1,2014,1,1,0,0,0,0,1,0,0,0
39.0,2004,12.0,5.0,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,1,0
19.0,1997,7.6,3.5,1,0,1,1.0,0,2019,1,1,0,0,0,0,1,0,0,0
36.0,1969,12.0,5.6,1,0,1,3.0,1,2016,1,1,0,0,0,0,0,0,1,0
38.0,1997,12.3,7.2,1,1,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
20.0,1979,8.0,3.0,1,0,1,1.0,0,2021,1,1,0,1,0,0,0,0,1,0
37.0,1980,11.5,5.0,1,1,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
36.0,1973,11.0,4.5,1,1,1,1.0,1,2021,1,1,0,0,0,1,0,1,0,0
27.0,1985,8.5,4.9,1,0,1,2.0,0,2018,1,0,0,0,0,0,1,0,0,0
32.0,1981,10.0,4.2,1,1,1,0.0,1,2021,1,1,0,1,0,0,1,0,0,0
35.0,1977,10.0,7.6,1,1,1,1.0,1,2014,1,1,0,0,0,0,0,0,0,0
23.0,1976,8.0,3.8,1,0,1,1.0,0,2020,1,0,0,1,0,0,0,0,1,0
40.0,2006,12.8,6.9,1,1,1,3.0,1,2017,1,0,0,0,0,0,1,0,0,0
38.0,1990,12.8,4.0,1,1,1,3.0,1,2011,1,1,0,0,1,0,1,0,0,0
29.5,1995,10.0,4.0,1,1,1,1.0,1,2018,1,1,0,0,0,0,1,0,0,0
38.0,2008,12.11,5.2,1,1,1,3.0,1,2016,1,1,0,0,0,0,1,0,0,0
39.0,1988,12.0,5.5,1,1,1,2.0,1,2017,1,1,0,0,1,0,0,0,1,0
31.0,1984,11.0,5.4,1,1,1,1.0,1,2017,1,0,0,0,0,1,1,0,0,0
25.0,1979,9.3,4.25,1,0,1,1.0,0,2017,1,0,0,0,0,0,1,0,0,0
43.0,1977,13.0,7.0,1,1,1,2.0,1,2017,0,0,0,1,0,0,1,0,0,0
22.0,1972,10.0,3.0,1,0,1,0.0,1,2016,1,1,0,0,0,0,0,1,0,0
26.0,1976,8.3,3.0,1,0,1,1.0,0,2019,1,1,0,1,0,0,1,0,0,0
26.0,1984,7.0,3.0,1,0,1,1.0,1,2017,1,1,0,0,0,0,0,0,1,0
26.0,1985,8.0,3.5,1,0,1,2.0,0,2012,1,0,1,0,0,0,0,0,1,0
28.0,1961,8.0,4.0,1,1,1,2.0,1,2020,1,1,0,0,0,0,0,0,1,0
44.0,1980,13.33,5.1,1,1,1,2.0,1,2021,1,0,0,1,0,0,0,0,0,1
33.0,1983,10.33,5.5,1,1,1,1.0,1,2022,1,0,0,1,0,0,0,0,0,0
43.0,1962,11.5,5.0,1,1,1,3.0,1,2020,0,1,0,0,0,1,0,0,1,0
30.0,1974,9.5,5.0,1,0,1,1.0,1,2014,1,1,0,0,0,0,1,0,0,0
41.0,1976,13.0,5.0,1,1,1,3.0,1,2013,1,0,0,0,0,1,1,0,0,0
42.0,1981,13.0,5.0,1,1,1,3.0,1,2021,1,1,0,0,0,1,0,0,1,0
34.0,1971,10.0,5.1,1,1,1,2.0,1,2019,1,1,0,1,0,0,1,0,0,0
27.8,1980,8.0,3.0,1,0,1,1.0,0,2022,1,1,0,0,0,0,0,0,1,0
41.0,1972,14.0,4.1,1,1,1,2.0,1,2011,1,1,0,1,0,0,1,0,0,0
26.0,1986,8.0,3.5,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,1,0
26.0,2016,8.0,6.0,1,0,1,0.0,0,2022,1,0,0,0,1,0,1,0,0,0
33.0,1977,11.3,4.6,1,0,1,1.0,0,2013,1,0,1,0,0,0,0,0,1,0
45.0,1981,13.0,5.0,1,1,1,2.0,1,2014,1,1,0,0,0,1,0,1,0,0
40.0,2002,12.8,6.0,1,1,1,2.0,1,2020,0,1,0,0,0,1,0,0,1,0
29.0,1976,8.0,5.4,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
28.0,1984,8.0,5.5,1,1,1,1.0,1,2018,1,1,0,0,0,1,0,0,1,0
30.0,1985,8.0,4.0,1,0,1,1.0,0,2013,1,1,0,1,0,0,0,0,1,0
29.91,1989,10.4,6.75,1,1,1,1.0,1,2021,1,0,0,1,0,0,0,0,1,0
29.75,1985,10.5,4.7,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,1,0,0
27.0,1971,7.9,3.0,1,0,1,2.0,0,2015,1,0,1,1,0,0,0,0,1,0
28.0,1956,8.0,4.0,1,1,1,1.0,1,2016,0,1,0,1,0,0,0,0,1,0
22.75,2014,7.38,4.75,1,0,1,1.0,0,2020,1,0,0,0,0,0,1,0,0,0
27.0,1990,8.5,3.5,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,0,1,0
30.0,1988,10.83,5.5,1,1,1,2.0,1,2022,1,0,0,1,0,0,1,0,0,0
36.0,2000,12.5,4.5,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,0,0
30.0,1982,12.0,4.0,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
42.11,1986,13.2,7.3,1,1,1,2.0,1,2013,1,1,0,1,0,0,0,0,1,0
30.0,1987,11.0,5.0,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
30.0,1987,10.0,5.0,1,1,1,2.0,1,2017,1,0,0,0,0,0,0,1,0,0
41.0,1979,13.0,4.5,1,1,1,2.0,1,2017,1,1,0,0,0,0,0,0,1,0
36.0,2005,12.0,5.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,1,0
37.6,1987,12.1,6.8,1,1,1,3.0,1,2020,1,0,0,0,0,0,0,0,1,0
25.5,1985,9.1,4.6,1,0,0,1.0,0,2014,1,0,0,1,0,0,0,0,1,0
20.0,1991,8.0,3.3,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
17.0,2005,8.0,4.5,1,0,1,0.0,0,2022,1,0,1,0,0,0,0,0,1,0
31.0,1986,10.0,6.0,1,1,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
32.0,1977,10.6,4.6,1,1,1,2.0,1,2019,1,1,0,0,0,1,1,0,0,0
31.0,1984,11.0,5.5,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
26.0,1978,9.0,4.0,1,0,2,1.0,0,2018,1,1,0,0,0,0,0,0,1,0
31.0,1984,11.9,5.3,1,1,1,1.0,1,2013,1,1,0,0,0,0,1,0,0,0
29.5,1970,10.0,5.0,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
25.0,1997,8.0,4.0,1,0,1,1.0,0,2018,1,1,0,0,0,0,1,0,0,0
28.5,1986,10.6,5.0,1,1,1,1.0,1,2014,1,1,0,0,0,0,0,0,1,0
30.0,1981,11.0,5.0,1,1,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
22.0,1978,8.0,3.0,1,0,1,1.0,1,2012,1,0,1,0,0,0,1,0,0,0
22.0,1977,7.75,4.92,1,0,1,0.0,0,2012,1,1,0,1,0,0,0,0,1,0
28.0,1982,9.0,5.0,1,1,1,1.0,1,2013,1,0,0,1,0,0,1,0,0,0
42.0,1978,10.0,4.0,1,1,1,2.0,1,2017,0,1,0,0,0,0,0,0,1,0
43.0,1985,13.6,6.0,1,1,1,2.0,1,2018,1,1,0,1,0,0,1,0,0,0
35.0,1972,10.5,3.9,1,1,1,1.0,1,2012,1,1,0,0,0,0,0,0,0,0
30.0,1988,10.83,5.25,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,1,0
34.0,2016,11.0,4.9,1,1,1,2.0,1,2019,1,0,1,0,0,0,1,0,0,0
35.0,1972,10.0,5.5,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
25.0,1984,10.0,4.0,1,0,0,2.0,0,2016,1,1,0,1,0,0,0,0,1,0
31.0,2016,11.0,6.1,1,1,1,2.0,1,2016,1,0,0,0,0,0,0,0,0,0
24.0,1985,9.0,4.0,1,0,1,1.0,0,2018,1,0,0,0,0,0,0,0,1,0
36.0,1972,9.8,6.0,1,1,1,1.0,1,2021,1,1,0,0,0,0,0,0,0,0
32.0,1973,9.6,5.6,1,1,1,1.0,1,2013,1,0,0,0,0,0,0,0,1,0
46.59,1998,13.95,5.74,1,1,1,4.0,1,2012,1,1,0,1,0,0,1,0,0,0
26.0,1994,8.0,5.0,1,0,1,1.0,0,2014,1,0,1,0,0,0,0,0,1,0
28.0,1986,10.0,4.6,1,1,1,3.0,1,2015,1,1,0,0,0,0,0,0,1,0
27.0,1983,10.0,3.67,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
37.0,1991,12.0,5.6,1,1,1,2.0,1,2021,1,1,0,0,1,0,0,0,1,0
33.0,1983,11.5,4.5,1,1,1,1.0,1,2020,1,1,0,1,0,0,1,0,0,0
25.0,1978,8.0,4.5,1,0,1,2.0,0,2012,1,1,0,1,0,0,0,0,1,0
44.0,1996,13.0,6.0,1,1,1,3.0,1,2018,1,1,0,1,0,0,0,1,0,0
22.0,1974,8.0,3.0,1,0,1,1.0,0,2021,1,1,0,0,0,0,0,0,1,0
38.0,1980,12.6,3.0,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,1,0
38.0,1977,10.0,6.0,1,1,1,2.0,1,2021,1,0,0,1,0,0,0,0,1,0
27.0,1988,8.1,4.0,1,1,1,1.0,1,2015,1,1,0,1,0,0,0,0,1,0
30.0,1974,11.0,5.3,1,0,1,1.0,1,2012,1,1,0,0,0,0,0,0,1,0
26.0,1975,8.8,4.0,1,0,1,2.0,0,2014,1,1,0,0,0,0,0,0,1,0
32.6,2005,11.0,4.4,1,1,1,1.0,1,2022,1,1,0,1,0,0,1,0,0,0
25.0,1979,9.0,4.5,1,0,1,2.0,0,2013,1,1,0,1,0,0,0,0,1,0
35.0,1989,12.0,4.5,1,1,1,2.0,1,2015,1,1,0,0,1,0,1,0,0,0
32.6,1994,11.9,4.1,1,1,1,1.0,1,2016,1,1,0,1,0,0,1,0,0,0
28.0,1975,9.0,5.0,1,0,1,1.0,0,2017,1,0,1,0,0,0,0,0,1,0
24.0,1978,8.0,4.0,1,0,1,1.0,0,2018,1,0,0,1,0,0,0,0,1,0
33.0,1987,11.0,5.8,1,1,1,3.0,1,2022,1,0,0,0,0,0,0,0,1,0
41.3,1974,13.1,4.3,1,1,1,2.0,1,2016,1,1,0,0,0,1,1,0,0,0
30.0,1991,10.1,5.3,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
34.0,1983,11.6,4.3,1,1,1,1.0,1,2015,1,1,0,1,0,0,0,0,1,0
30.0,1982,10.83,5.5,1,1,1,1.0,1,2016,1,0,0,1,0,0,1,0,0,0
38.5,1997,12.5,5.5,1,1,1,3.0,1,2016,1,0,0,1,0,0,1,0,0,0
37.0,1973,11.6,5.0,1,1,1,2.0,1,2021,1,1,0,0,0,1,1,0,0,0
38.0,1988,12.5,5.0,1,1,1,2.0,1,2015,1,1,0,0,1,0,1,0,0,0
15.4,2018,7.2,3.3,1,0,0,0.0,0,2019,0,0,1,0,0,0,0,0,0,0
30.0,1969,9.6,3.57,1,1,1,1.0,1,2018,1,1,0,1,0,0,1,0,0,0
37.0,2011,13.0,4.7,1,1,1,2.0,1,2021,1,1,0,0,0,0,1,0,0,0
22.0,1987,8.0,2.0,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,0,1,0
20.0,1969,7.0,3.3,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
26.0,1998,8.5,1.8,1,0,1,1.0,0,2014,1,0,1,0,0,0,1,0,0,0
27.5,2016,8.6,5.0,1,1,1,1.0,1,2021,1,0,1,0,0,0,1,0,0,0
30.0,1970,10.0,4.5,1,1,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
30.7,1985,11.6,3.6,1,0,1,3.0,1,2016,1,1,0,0,0,0,0,0,0,0
36.0,1985,12.4,6.6,1,1,1,3.0,1,2019,1,1,0,1,0,0,1,0,0,0
22.0,1975,8.0,4.1,1,0,1,1.0,0,2016,1,0,1,1,0,0,1,0,0,0
27.0,1972,9.0,5.0,1,1,1,1.0,1,2019,1,1,0,0,1,0,0,0,1,0
25.0,1997,8.0,3.0,1,0,1,1.0,0,2014,1,0,1,0,0,0,1,0,0,0
36.0,1980,11.0,5.0,1,1,1,1.0,1,2017,1,1,0,0,0,1,0,0,1,0
25.0,1972,8.0,2.5,1,0,1,2.0,0,2022,1,1,0,1,0,0,0,1,0,0
26.0,1986,9.1,3.3,1,0,1,1.0,0,2015,1,1,0,1,0,0,1,0,0,0
34.5,1992,11.0,5.1,1,1,1,2.0,1,2020,0,0,0,0,0,0,0,0,1,0
27.0,1988,8.5,3.5,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
22.0,1976,8.0,6.0,1,0,1,1.0,0,2014,1,0,1,1,0,0,1,0,0,0
32.0,1990,10.0,5.2,1,1,1,1.0,1,2017,1,0,0,0,1,0,0,0,0,0
35.5,1969,10.33,5.58,1,1,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
30.0,1969,9.6,4.6,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
